"c1" "c2" "c3" "c4" "t1" "t2" "t3" "t4"
"18067" 0 0 0 0 0 0 0 0
"18068" 16 15 20 11 20 9 20 25
"18069" 16 23 25 19 28 24 17 38
"18070" 8 1 4 10 5 11 7 3
"18071" 17 10 9 15 21 17 15 14
"18072" 35 61 50 45 56 54 63 37
"18073" 2 2 1 1 3 1 4 1
"18074" 22 21 19 35 43 46 21 35
"18075" 0 0 0 0 0 0 0 0
"18076" 9 10 9 4 12 15 11 19
"18077" 18 12 8 13 17 26 20 19
"18078" 6 1 2 4 5 1 2 1
"18079" 0 0 0 1 1 2 0 0
"18080" 34 37 26 53 50 45 42 31
"18081" 12 11 12 16 12 13 8 10
"18082" 20 16 16 22 32 30 47 66
"18083" 0 0 0 0 0 0 0 0
"18084" 58 57 56 47 76 90 82 77
"18085" 5 7 6 2 0 2 5 5
"18086" 4 9 5 4 13 7 8 7
"18087" 22 22 10 18 16 20 20 27
"18088" 4 3 3 3 0 3 8 6
"18089" 23 23 16 40 27 46 42 45
"18090" 14 19 11 15 21 13 17 18
"18091" 0 0 0 0 0 1 2 2
"18092" 18 25 12 23 24 20 23 24
"18093" 0 0 0 0 0 0 0 0
"18094" 0 0 0 0 0 0 0 0
"18095" 7 9 9 9 15 13 17 12
"18096" 24 34 18 15 24 30 28 19
"18097" 37 32 19 35 49 39 39 28
"18098" 1 8 8 9 8 11 11 8
"18099" 41 50 47 48 45 52 58 53
"18100" 25 50 42 42 56 50 55 57
"18101" 9 3 4 7 5 6 2 7
"18102" 18 30 8 32 4 9 7 10
"18103" 2 4 3 8 4 4 2 6
"18104" 0 2 1 2 1 1 1 2
"18105" 2 12 5 6 7 9 4 2
"18106" 1 1 2 5 2 3 2 5
"18107" 0 0 0 0 0 0 0 0
"18108" 3 3 5 4 6 5 8 5
"18109" 6 5 9 5 5 4 7 2
"18110" 61 64 32 39 57 55 66 45
"18111" 6 8 5 5 5 11 12 17
"18112" 5 9 5 8 6 13 6 16
"18113" 17 26 29 31 73 63 83 52
"18114" 0 0 0 0 0 0 0 0
"18115" 13 20 10 11 29 31 13 21
"18116" 30 30 17 27 31 40 39 43
"18117" 15 16 21 28 29 20 13 29
"18118" 0 0 0 0 0 0 0 0
"18119" 48 47 45 67 36 72 50 37
"18120" 17 22 11 28 26 19 29 37
"18121" 13 15 10 17 22 26 21 14
"18122" 17 16 16 17 26 25 23 15
"18123" 18 44 25 27 33 25 32 45
"18124" 0 0 0 0 0 0 0 0
"18125" 16 26 23 10 24 43 27 23
"18126" 8 10 2 12 9 11 9 10
"18127" 25 39 28 40 106 108 89 49
"18128" 2 1 0 2 14 3 10 11
"18129" 4 3 5 5 1 0 2 3
"18130" 0 0 0 0 0 0 0 0
"18131" 11 7 11 17 17 15 18 20
"18132" 9 10 10 5 7 16 14 16
"18133" 8 4 11 9 11 6 12 13
"18134" 5 9 6 8 6 8 11 12
"18135" 0 0 0 0 0 0 0 0
"18136" 36 39 34 36 35 32 36 41
"18137" 5 3 10 3 4 4 4 3
"18138" 0 0 0 0 0 0 0 0
"18139" 0 4 5 0 3 10 7 4
"18140" 0 0 0 0 0 0 0 0
"18141" 0 0 0 0 0 0 0 0
"18142" 12 9 3 7 12 7 20 16
"18143" 14 26 25 28 49 34 24 26
"18144" 9 9 14 13 21 20 7 20
"18145" 0 0 0 0 0 0 0 0
"18146" 11 11 6 5 10 11 11 14
"18147" 5 8 6 8 13 9 6 10
"18148" 16 7 9 13 12 5 12 10
"18149" 39 46 46 56 62 74 53 69
"18150" 32 64 47 42 31 20 40 23
"18151" 5 6 5 14 9 8 9 5
"18152" 0 1 1 2 3 3 2 1
"18153" 97 118 99 152 132 145 154 197
"18154" 5 5 3 5 15 12 13 10
"18155" 18 19 6 22 15 29 21 15
"18156" 12 27 16 16 16 20 19 14
"18157" 0 0 0 0 0 0 0 0
"18158" 15 15 20 22 18 13 15 9
"18159" 7 10 12 7 10 17 25 10
"18160" 22 23 13 19 25 33 12 19
"18161" 5 13 15 10 10 11 14 15
"18162" 0 0 0 0 0 0 0 0
"18163" 5 1 6 4 1 12 3 5
"18164" 4 5 5 4 6 6 4 6
"18165" 0 0 0 0 0 0 0 0
"18166" 7 9 8 15 8 24 13 8
"18167" 0 0 0 0 0 0 0 0
"18168" 0 0 0 0 0 0 0 0
"18169" 0 0 0 0 0 0 0 0
"18170" 5 4 2 4 5 3 6 3
"18171" 4 5 3 4 11 1 5 6
"18172" 0 0 0 0 0 0 0 0
"18173" 0 0 0 0 0 0 0 0
"18174" 41 85 36 37 72 45 96 56
"18175" 0 0 0 0 0 0 0 0
"18176" 4 7 2 7 4 10 7 4
"18177" 5 6 6 6 11 11 4 7
"18178" 8 19 9 9 11 21 12 11
"18179" 0 0 0 0 0 0 0 0
"18180" 12 12 7 22 20 27 34 12
"18181" 23 18 15 24 13 35 13 12
"18182" 18 9 11 15 10 18 8 20
"18183" 0 0 0 0 0 0 0 0
"18184" 2 1 3 0 5 5 2 2
"18185" 0 0 0 0 0 0 0 0
"18186" 0 0 0 0 0 0 0 0
"18187" 4 2 3 8 6 15 8 6
"18188" 3 5 4 6 6 6 4 6
"18189" 33 17 20 45 45 39 53 66
"18190" 6 7 1 5 15 2 5 7
"18191" 0 0 0 0 0 0 0 0
"18192" 2 6 1 5 2 2 2 0
"18193" 0 0 0 0 0 0 0 0
"18194" 11 25 23 22 79 98 51 92
"18195" 0 0 0 0 0 0 0 0
"18196" 107 71 70 94 134 87 100 90
"18197" 12 25 14 25 14 8 9 7
"18198" 20 19 16 8 19 39 11 13
"18199" 9 15 7 11 11 16 11 14
"18200" 5 5 3 3 9 10 1 3
"18201" 28 35 26 30 31 42 50 49
"18202" 4 3 2 7 8 2 5 2
"18203" 9 6 8 8 9 15 10 15
"18204" 4 4 2 6 4 7 1 3
"18205" 14 16 20 16 14 33 22 12
"18206" 14 18 20 17 19 15 26 23
"18207" 4 6 11 6 12 15 15 11
"18208" 0 0 0 0 0 0 0 0
"18209" 0 0 0 0 0 0 0 0
"18210" 4 3 5 4 4 5 8 7
"18211" 0 0 0 0 0 0 0 0
"18212" 6 6 2 1 3 4 4 2
"18213" 3 7 9 6 13 15 3 7
"18214" 0 0 0 0 0 0 0 0
"18215" 0 0 0 0 0 0 0 0
"18216" 0 6 5 4 5 11 15 5
"18217" 11 11 11 8 13 21 11 30
"18218" 9 8 3 9 27 54 19 35
"18219" 22 24 17 22 16 17 7 24
"18220" 0 0 0 0 0 0 0 0
"18221" 0 4 3 2 4 1 2 5
"18222" 0 0 0 0 0 0 0 0
"18223" 33 79 29 54 42 77 62 56
"18224" 0 0 0 0 0 0 0 0
"18225" 32 42 25 25 41 31 20 38
"18226" 9 14 6 17 14 13 16 18
"18227" 12 12 17 21 10 17 9 15
"18228" 37 15 25 26 26 37 25 23
"18229" 0 4 3 1 6 7 2 1
"18230" 11 8 10 6 13 6 21 7
"18231" 0 2 0 1 0 1 2 1
"18232" 18 48 44 57 55 49 36 74
"18233" 0 0 0 0 0 0 0 0
"18234" 11 14 15 17 32 46 17 9
"18235" 4 3 3 4 1 3 2 0
"18236" 15 11 4 11 18 17 6 15
"18237" 12 25 20 16 18 33 28 23
"18238" 0 0 0 0 0 0 0 0
"18239" 0 0 0 0 0 0 0 0
"18240" 31 18 17 19 15 18 27 41
"18241" 0 0 0 0 0 0 0 0
"18242" 0 0 0 0 0 0 0 0
"18243" 47 52 41 36 66 66 69 59
"18244" 4 6 1 5 3 5 6 2
"18245" 20 21 20 23 16 26 29 26
"18246" 21 12 11 21 18 37 16 22
"18247" 4 4 3 7 6 5 8 9
"18248" 27 28 34 30 38 38 22 43
"18249" 3 4 2 3 6 7 5 5
"18250" 0 0 0 0 0 0 0 0
"18251" 0 0 0 0 0 0 0 0
"18252" 2 4 2 5 3 5 1 6
"18253" 12 11 2 5 8 3 8 11
"18254" 0 0 0 0 0 0 0 0
"18255" 0 0 0 0 0 0 0 0
"18256" 19 38 18 17 28 17 19 20
"18257" 11 7 8 11 28 32 10 16
"18258" 5 5 15 5 5 10 9 6
"18259" 13 6 7 8 25 10 10 12
"18260" 0 0 0 0 0 0 0 0
"18261" 0 0 0 0 0 0 0 0
"18262" 15 22 6 19 18 28 12 15
"18263" 0 1 2 3 2 3 0 3
"18264" 0 0 0 0 0 0 0 0
"18265" 0 0 0 0 0 0 0 0
"18266" 20 18 18 26 14 19 24 27
"18267" 11 17 11 10 12 21 15 16
"18268" 0 0 0 0 0 0 0 0
"18269" 4 18 3 7 11 11 12 17
"18270" 22 44 17 31 36 33 25 47
"18271" 1 1 3 7 3 3 5 2
"18272" 8 11 11 10 9 10 8 9
"18273" 0 0 0 0 0 0 0 0
"18274" 45 34 28 37 66 75 62 35
"18275" 4 7 3 4 4 3 8 2
"18276" 6 10 3 9 7 12 20 9
"18277" 6 9 3 12 7 8 15 12
"18278" 22 22 17 12 15 16 29 31
"18279" 14 16 9 21 30 21 25 22
"18280" 0 0 0 0 0 0 0 0
"18281" 2 3 0 4 6 6 2 1
"18282" 13 13 12 16 7 13 28 13
"18283" 0 0 0 0 0 0 0 0
"18284" 8 8 6 7 10 13 17 11
"18285" 1 1 2 1 3 0 4 3
"18286" 0 0 0 0 0 0 0 0
"18287" 4 0 4 1 1 2 3 2
"18288" 11 9 12 17 3 2 5 6
"18289" 0 0 0 0 0 0 0 0
"18290" 3 0 3 4 2 1 2 0
"18291" 4 3 7 3 4 8 5 5
"18292" 1 5 0 3 6 8 1 3
"18293" 13 27 18 9 17 34 27 22
"18294" 0 0 0 0 0 0 0 0
"18295" 0 0 0 0 0 0 0 0
"18296" 58 83 39 44 68 105 65 90
"18297" 82 84 45 101 81 113 88 65
"18298" 17 39 20 25 42 21 25 35
"18299" 0 0 0 0 0 0 0 0
"18300" 0 0 0 0 0 0 0 0
"18301" 19 35 14 15 16 13 27 20
"18302" 13 15 9 4 21 11 13 13
"18303" 10 13 4 8 8 6 14 10
"18304" 3 6 6 9 12 4 9 11
"18305" 0 0 0 0 0 0 0 0
"18306" 3 6 5 5 5 8 8 3
"18307" 37 52 26 29 50 50 24 49
"18308" 4 5 8 8 12 13 7 10
"18309" 0 0 0 0 0 0 0 0
"18310" 2 3 0 6 4 3 0 8
"18311" 29 23 37 49 48 44 32 67
"18312" 3 5 4 2 2 1 3 2
"18313" 3 1 6 3 3 7 8 6
"18314" 5 9 5 3 5 7 7 1
"18315" 0 0 0 0 0 0 0 0
"18316" 0 0 0 0 0 0 0 0
"18317" 0 0 0 0 0 0 0 0
"18318" 0 0 0 0 0 0 0 0
"18319" 32 40 17 48 37 41 42 32
"18320" 0 2 0 0 2 2 0 3
"18321" 51 31 38 43 36 59 40 47
"18322" 44 39 47 55 51 34 45 47
"18323" 10 16 18 33 31 30 18 28
"18324" 0 0 0 0 0 0 0 0
"18325" 43 52 26 50 34 53 29 42
"18326" 7 4 3 6 13 23 6 9
"18327" 0 0 0 0 0 0 0 0
"18328" 9 5 9 5 6 10 9 11
"18329" 48 62 37 41 155 379 231 224
"18330" 0 5 1 3 0 1 3 4
"18331" 27 37 28 20 45 29 35 37
"18332" 5 4 10 8 5 8 4 10
"18333" 22 39 27 20 22 56 41 38
"18334" 0 0 0 1 3 2 3 1
"18335" 0 0 0 0 0 0 0 0
"18336" 2 5 0 4 0 3 5 4
"18337" 0 0 0 0 0 0 0 0
"18338" 13 10 13 26 21 19 18 20
"18339" 12 18 17 13 51 50 41 67
"18340" 22 19 16 19 17 27 9 33
"18341" 0 0 0 0 0 0 0 0
"18342" 6 9 7 10 19 20 15 24
"18343" 9 1 3 4 2 3 1 2
"18344" 1 6 2 1 2 4 2 3
"18345" 3 10 3 10 20 12 9 9
"18346" 6 10 17 11 14 10 12 13
"18347" 0 0 0 0 0 0 0 0
"18348" 5 8 6 8 7 9 6 5
"18349" 6 4 5 3 6 3 5 4
"18350" 48 66 56 56 76 54 39 56
"18351" 0 0 0 0 0 0 0 0
"18352" 13 12 10 19 19 16 16 28
"18353" 5 5 1 8 7 10 10 9
"18354" 3 3 2 2 2 3 3 2
"18355" 6 31 12 22 26 33 22 18
"18356" 0 0 0 0 0 0 0 0
"18357" 0 0 0 0 0 0 0 0
"18358" 7 12 14 8 5 17 10 9
"18359" 0 0 0 0 0 0 0 0
"18360" 52 40 29 30 10 10 12 11
"18361" 5 4 2 8 4 4 4 2
"18362" 34 44 21 43 48 45 59 49
"18363" 12 20 18 13 29 34 37 24
"18364" 3 6 7 4 6 8 5 10
"18365" 86 100 81 110 206 167 130 154
"18366" 10 17 14 17 18 8 14 19
"18367" 18 32 21 16 19 41 31 24
"18368" 18 18 12 18 28 19 16 19
"18369" 7 9 3 8 7 10 1 5
"18370" 9 6 5 9 11 12 13 12
"18371" 5 16 9 22 6 17 2 11
"18372" 13 11 11 19 20 20 27 8
"18373" 6 6 1 3 2 3 4 6
"18374" 0 0 0 0 0 0 0 0
"18375" 58 72 54 60 90 123 94 89
"18376" 8 5 2 5 2 2 4 6
"18377" 2 0 1 5 6 5 13 5
"18378" 4 5 7 6 6 8 7 7
"18379" 7 9 8 7 7 6 8 5
"18380" 14 22 14 20 35 16 15 17
"18381" 31 40 35 37 61 38 23 37
"18382" 0 0 0 0 0 0 0 0
"18383" 4 8 9 6 6 8 7 9
"18384" 10 14 10 15 17 9 9 12
"18385" 101 84 49 78 79 80 91 53
"18386" 8 18 8 31 30 28 27 24
"18387" 46 45 22 50 73 49 45 65
"18388" 0 0 0 0 0 0 0 0
"18389" 69 73 40 91 114 111 54 78
"18390" 3 11 5 12 9 10 12 10
"18391" 26 61 25 73 52 90 43 42
"18392" 15 19 13 37 28 19 38 33
"18393" 18 16 9 14 17 11 13 12
"18394" 0 0 0 0 0 0 0 0
"18395" 1 3 3 2 6 3 2 3
"18396" 2 1 9 6 8 6 5 4
"18397" 7 11 2 9 10 10 12 5
"18398" 0 0 0 0 0 0 0 0
"18399" 5 10 4 5 11 7 10 3
"18400" 0 3 0 2 2 4 1 1
"18401" 0 0 0 0 0 0 0 0
"18402" 66 40 32 72 88 44 34 53
"18403" 6 18 7 14 16 10 13 8
"18404" 0 0 0 0 0 0 0 0
"18405" 31 33 16 39 41 31 31 40
"18406" 6 4 4 10 7 7 3 3
"18407" 0 2 0 0 3 0 2 2
"18408" 39 48 48 43 128 131 93 139
"18409" 3 4 2 5 5 6 5 4
"18410" 2 0 2 4 8 1 5 3
"18411" 2 4 0 1 1 0 1 1
"18412" 6 8 5 4 16 23 10 5
"18413" 15 15 14 16 4 6 3 2
"18414" 3 5 2 7 3 5 3 3
"18415" 13 14 16 31 31 28 21 39
"18416" 0 0 0 0 0 0 0 0
"18417" 11 11 10 5 4 6 21 14
"18418" 20 11 16 13 20 28 20 17
"18419" 9 13 7 22 14 22 12 13
"18420" 11 12 16 15 16 23 20 23
"18421" 0 0 0 0 0 0 0 0
"18422" 22 19 38 32 19 30 27 30
"18423" 21 22 24 26 154 198 153 100
"18424" 0 0 0 0 0 0 0 0
"18425" 11 16 8 13 35 21 25 16
"18426" 4 1 7 4 1 4 4 1
"18427" 31 31 28 31 47 83 45 67
"18428" 3 4 2 5 12 8 13 10
"18429" 10 17 15 23 32 27 18 19
"18430" 5 14 11 16 20 18 20 28
"18431" 145 157 104 157 168 132 186 274
"18432" 4 5 2 8 5 4 5 10
"18433" 0 0 0 0 0 0 0 0
"18434" 11 20 16 16 29 20 13 15
"18435" 6 33 23 16 37 32 37 20
"18436" 0 0 0 0 0 0 0 0
"18437" 8 11 6 12 6 11 9 11
"18438" 27 40 38 39 41 73 43 77
"18439" 15 8 6 16 10 13 8 11
"18440" 16 6 14 12 23 16 14 6
"18441" 20 16 15 20 22 15 19 16
"18442" 0 0 0 0 0 0 0 0
"18443" 1 1 5 1 1 1 0 2
"18444" 22 33 13 9 20 17 27 26
"18445" 9 5 1 7 14 13 14 9
"18446" 0 0 0 0 0 0 0 0
"18447" 6 5 4 3 26 28 26 34
"18448" 0 0 0 0 0 0 0 0
"18449" 30 47 43 62 66 81 47 50
"18450" 0 0 0 0 0 0 0 0
"18451" 6 11 6 14 19 8 4 10
"18452" 2 9 3 9 12 10 2 11
"18453" 8 9 6 6 11 5 15 11
"18454" 9 17 1 8 9 9 3 4
"18455" 0 2 0 0 1 1 3 6
"18456" 17 20 17 23 17 18 16 19
"18457" 5 13 6 12 8 9 3 11
"18458" 1 0 7 2 4 5 1 5
"18459" 21 29 20 17 30 24 20 32
"18460" 4 3 0 9 3 2 5 3
"18461" 4 5 3 4 5 3 2 10
"18462" 0 0 0 0 0 0 0 0
"18463" 0 0 0 0 0 0 0 0
"18464" 8 11 5 3 15 5 19 9
"18465" 3 9 4 4 15 13 7 6
"18466" 7 19 20 28 23 37 31 32
"18467" 0 0 0 0 0 0 0 0
"18468" 17 15 23 12 13 15 15 14
"18469" 6 16 7 8 15 14 5 7
"18470" 4 5 7 3 2 3 3 4
"18471" 0 0 0 0 0 0 0 0
"18472" 9 23 10 16 21 15 17 22
"18473" 4 11 12 12 3 3 2 3
"18474" 5 13 15 14 16 12 13 7
"18475" 6 5 7 4 2 2 1 7
"18476" 4 0 0 2 2 3 5 5
"18477" 23 25 18 16 21 36 28 23
"18478" 30 42 48 53 44 49 70 81
"18479" 4 6 4 2 6 4 7 0
"18480" 3 4 3 3 5 5 3 4
"18481" 19 30 29 39 30 45 36 35
"18482" 24 30 36 45 34 38 45 49
"18483" 7 27 23 7 28 18 19 20
"18484" 28 55 31 45 56 75 82 41
"18485" 3 6 5 4 5 4 10 13
"18486" 3 10 10 8 7 10 6 8
"18487" 0 0 0 0 0 0 0 0
"18488" 8 10 8 23 8 14 16 5
"18489" 21 24 32 30 60 23 37 34
"18490" 25 35 19 25 35 32 18 26
"18491" 12 11 4 13 15 15 11 10
"18492" 7 7 8 10 7 10 10 10
"18493" 0 0 0 0 0 0 0 0
"18494" 0 0 0 0 0 0 0 0
"18495" 10 10 14 24 23 19 16 22
"18496" 22 31 12 20 24 24 25 26
"18497" 19 24 11 20 24 27 21 25
"18498" 13 12 20 10 23 17 23 21
"18499" 13 23 44 24 31 29 21 27
"18500" 0 0 0 0 0 0 0 0
"18501" 16 15 15 20 23 20 9 12
"18502" 0 0 0 0 0 0 0 0
"18503" 0 0 0 0 0 0 0 0
"18504" 0 0 0 0 0 0 0 0
"18505" 3 3 5 7 10 8 9 5
"18506" 7 15 8 17 20 9 22 9
"18507" 0 0 0 0 0 0 0 0
"18508" 11 5 11 9 14 11 18 6
"18509" 0 0 0 0 0 0 0 0
"18510" 12 22 13 24 34 29 38 41
"18511" 10 6 7 9 14 16 6 8
"18512" 12 8 4 18 26 19 24 17
"18513" 20 25 26 32 31 38 28 32
"18514" 4 0 2 1 2 2 3 0
"18515" 0 0 0 0 0 0 0 0
"18516" 0 0 0 0 0 0 0 0
"18517" 28 36 17 23 29 40 20 27
"18518" 7 10 6 8 8 10 10 6
"18519" 63 28 26 53 109 138 157 75
"18520" 9 8 4 7 5 7 8 9
"18521" 14 16 15 18 11 17 21 25
"18522" 0 0 0 0 0 0 0 0
"18523" 22 35 38 41 52 52 26 51
"18524" 9 8 6 12 9 9 19 16
"18525" 3 4 3 2 3 2 6 4
"18526" 14 8 17 13 8 19 11 21
"18527" 0 0 0 0 0 0 0 0
"18528" 12 15 6 8 23 7 5 21
"18529" 0 0 0 0 0 0 0 0
"18530" 12 3 7 15 6 8 12 11
"18531" 38 45 38 54 28 26 18 21
"18532" 15 37 21 26 38 32 33 17
"18533" 13 15 12 15 10 20 14 18
"18534" 61 81 98 76 148 123 84 111
"18535" 7 10 6 9 3 5 6 9
"18536" 6 5 7 0 3 6 12 4
"18537" 126 123 93 78 149 106 106 204
"18538" 7 12 3 16 13 12 12 8
"18539" 6 2 7 8 6 18 11 8
"18540" 4 4 4 3 3 3 4 5
"18541" 1 0 0 1 0 2 1 1
"18542" 52 55 37 75 75 87 101 73
"18543" 12 29 32 38 54 76 40 59
"18544" 21 35 27 37 23 28 13 17
"18545" 4 6 3 3 7 12 3 10
"18546" 42 25 26 17 31 44 38 27
"18547" 40 34 28 61 52 45 74 45
"18548" 4 8 6 12 9 6 12 13
"18549" 1 4 1 0 6 7 2 3
"18550" 12 21 25 21 55 40 69 30
"18551" 4 6 2 3 5 9 7 4
"18552" 4 4 4 3 7 4 6 5
"18553" 87 68 74 98 97 172 78 144
"18554" 2 0 2 1 3 1 0 2
"18555" 0 0 0 0 0 0 0 0
"18556" 24 20 24 30 21 25 29 27
"18557" 0 0 0 0 0 0 0 0
"18558" 4 6 10 4 13 8 13 6
"18559" 5 7 16 10 10 15 9 9
"18560" 34 30 35 48 50 57 57 99
"18561" 1 1 1 3 1 2 2 2
"18562" 50 48 24 40 45 43 39 52
"18563" 0 0 0 0 0 0 0 0
"18564" 0 1 1 0 3 4 3 2
"18565" 28 30 16 29 30 37 35 32
"18566" 0 0 0 0 0 0 0 0
"18567" 0 0 0 0 0 0 0 0
"18568" 7 23 5 10 12 18 16 8
"18569" 15 8 19 21 20 17 8 14
"18570" 6 10 17 12 12 15 15 20
"18571" 11 19 11 10 9 11 17 17
"18572" 2 4 5 2 1 4 5 6
"18573" 6 11 7 10 4 11 8 12
"18574" 6 12 14 18 63 59 41 65
"18575" 22 20 7 15 29 29 20 18
"18576" 6 11 7 12 16 7 12 9
"18577" 35 30 31 20 39 27 42 54
"18578" 8 7 9 10 12 18 15 10
"18579" 2 2 1 1 3 3 3 4
"18580" 31 44 26 56 58 58 50 78
"18581" 8 11 10 10 10 23 13 16
"18582" 0 0 0 0 0 0 0 0
"18583" 0 0 0 0 0 0 0 0
"18584" 6 10 3 8 45 35 32 38
"18585" 1 9 7 7 13 8 6 7
"18586" 63 118 125 85 73 120 74 153
"18587" 8 12 3 5 4 14 10 8
"18588" 0 0 0 0 0 0 0 0
"18589" 1 7 2 4 10 9 12 9
"18590" 0 0 0 0 0 0 0 0
"18591" 15 29 27 14 27 25 32 36
"18592" 0 0 0 0 0 0 0 0
"18593" 164 75 122 144 185 92 174 129
"18594" 56 124 59 87 141 124 108 89
"18595" 0 0 0 0 0 0 0 0
"18596" 18 17 13 27 17 18 10 18
"18597" 40 52 46 40 56 49 42 51
"18598" 1 6 3 1 6 2 5 1
"18599" 0 0 0 0 0 0 0 0
"18600" 0 0 0 0 0 0 0 0
"18601" 7 13 9 19 6 16 12 18
"18602" 0 0 0 0 0 0 0 0
"18603" 22 28 23 36 21 26 30 27
"18604" 3 1 1 1 0 3 2 1
"18605" 7 6 4 6 6 8 12 6
"18606" 6 9 4 3 7 4 5 5
"18607" 28 28 26 31 22 64 33 35
"18608" 0 0 0 0 0 0 0 0
"18609" 5 1 2 6 4 4 2 3
"18610" 4 8 3 8 5 14 6 7
"18611" 1 4 2 2 2 3 1 4
"18612" 9 13 17 16 9 26 20 11
"18613" 5 7 6 7 4 8 5 4
"18614" 4 2 6 10 6 6 4 4
"18615" 0 0 0 0 0 0 0 0
"18616" 3 4 0 9 0 1 1 1
"18617" 16 32 17 24 30 38 33 26
"18618" 14 8 13 9 19 28 10 17
"18619" 2 7 3 8 9 4 8 4
"18620" 9 7 7 9 7 8 2 14
"18621" 1 2 0 1 0 1 0 1
"18622" 3 3 3 1 1 2 0 4
"18623" 9 12 11 10 4 14 8 10
"18624" 0 0 0 0 0 0 0 0
"18625" 5 3 2 4 1 2 6 4
"18626" 4 7 8 11 6 11 9 1
"18627" 0 8 3 1 5 2 1 2
"18628" 9 10 7 13 9 3 17 7
"18629" 6 14 5 11 15 4 7 9
"18630" 6 5 2 7 8 13 6 2
"18631" 0 0 0 0 0 0 0 0
"18632" 5 6 1 2 7 3 3 6
"18633" 20 13 16 14 11 11 18 15
"18634" 0 0 0 0 0 0 0 0
"18635" 19 47 41 41 87 87 56 57
"18636" 2 13 16 10 3 3 4 3
"18637" 10 10 13 7 6 9 15 3
"18638" 17 28 13 29 29 38 23 35
"18639" 1 1 0 0 6 2 1 1
"18640" 4 3 3 3 8 6 7 8
"18641" 24 45 23 32 52 39 26 33
"18642" 0 0 0 0 0 0 0 0
"18643" 16 6 2 7 11 9 6 10
"18644" 19 16 18 22 36 30 16 32
"18645" 10 6 4 3 11 3 6 5
"18646" 13 15 8 22 17 29 20 17
"18647" 0 0 0 0 0 0 0 0
"18648" 13 13 14 5 17 13 19 23
"18649" 0 0 0 0 0 0 0 0
"18650" 92 83 94 114 205 160 106 127
"18651" 30 47 56 46 50 65 41 77
"18652" 7 6 7 6 13 7 19 13
"18653" 9 19 12 4 8 12 7 9
"18654" 6 10 6 19 8 6 5 10
"18655" 0 0 0 0 0 0 0 0
"18656" 8 11 4 10 11 11 22 17
"18657" 70 47 45 41 39 86 60 34
"18658" 10 19 16 17 19 19 17 20
"18659" 35 23 20 25 22 31 23 28
"18660" 19 17 10 4 20 17 16 26
"18661" 6 11 2 7 8 6 13 11
"18662" 4 11 4 10 5 13 6 10
"18663" 0 0 0 0 0 0 0 0
"18664" 31 40 22 17 35 24 23 25
"18665" 4 8 3 3 12 8 8 10
"18666" 6 8 13 11 11 19 10 11
"18667" 9 16 11 12 11 13 13 8
"18668" 0 0 0 0 0 0 0 0
"18669" 0 0 0 0 0 0 0 0
"18670" 28 39 34 59 70 51 36 36
"18671" 0 0 0 0 0 0 0 0
"18672" 0 0 0 0 0 0 0 0
"18673" 8 13 10 14 14 18 20 16
"18674" 0 0 0 0 0 0 0 0
"18675" 0 0 0 0 0 0 0 0
"18676" 18 9 13 17 15 11 6 10
"18677" 50 67 54 69 78 79 67 64
"18678" 8 9 2 17 12 6 8 12
"18679" 0 0 0 0 0 0 0 0
"18680" 0 0 0 0 0 0 0 0
"18681" 4 3 8 8 9 9 3 8
"18682" 9 22 14 19 28 20 21 9
"18683" 1 1 1 0 1 5 3 2
"18684" 10 12 11 16 20 16 16 22
"18685" 16 5 10 12 8 15 9 8
"18686" 9 17 6 9 13 11 16 10
"18687" 5 3 9 3 10 4 9 4
"18688" 0 0 0 0 0 0 0 0
"18689" 39 84 44 62 87 88 50 54
"18690" 7 7 9 10 7 6 5 5
"18691" 5 4 4 4 8 6 9 2
"18692" 11 16 13 13 15 25 18 14
"18693" 0 0 0 0 0 0 0 0
"18694" 0 0 0 0 0 0 0 0
"18695" 21 31 15 28 24 26 15 25
"18696" 0 0 0 0 0 0 0 0
"18697" 9 17 14 16 26 25 9 21
"18698" 4 5 2 2 4 1 1 3
"18699" 0 0 0 0 0 0 0 0
"18700" 0 0 0 0 0 0 0 0
"18701" 0 0 0 0 0 0 0 0
"18702" 34 50 56 74 57 57 59 65
"18703" 4 3 4 5 3 4 16 6
"18704" 0 0 0 0 0 0 0 0
"18705" 21 28 14 29 45 42 28 47
"18706" 3 8 3 3 2 5 7 5
"18707" 1 2 6 2 2 1 6 7
"18708" 37 71 25 69 47 54 43 62
"18709" 24 25 19 22 120 95 80 84
"18710" 0 0 0 0 0 0 0 0
"18711" 15 13 10 19 11 19 12 22
"18712" 28 28 32 34 36 47 31 22
"18713" 0 0 0 0 0 0 0 0
"18714" 15 15 6 8 43 28 55 58
"18715" 10 10 6 11 12 7 10 5
"18716" 0 0 0 0 0 0 0 0
"18717" 0 0 0 0 0 0 0 0
"18718" 20 34 24 38 36 18 42 45
"18719" 6 11 16 10 9 7 13 8
"18720" 0 0 0 0 0 0 0 0
"18721" 54 54 49 57 49 49 50 93
"18722" 1 0 0 0 3 3 3 1
"18723" 0 0 0 0 0 0 0 0
"18724" 17 27 17 12 19 23 20 19
"18725" 0 0 0 0 0 0 0 0
"18726" 14 15 10 7 12 10 12 5
"18727" 9 6 6 9 5 15 5 11
"18728" 0 0 0 0 0 0 0 0
"18729" 0 0 0 0 0 0 0 0
"18730" 17 19 12 24 22 24 21 25
"18731" 0 0 0 0 0 0 0 0
